t,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6
1.658999999999928,0.0,0.0,0.0504,0.0,8.112258283561035e-15,0.0,0.0,0.0,3.4003800936080946e-15,0.0,1.007455882673486e-14,0.0
1.659999999999928,0.0,0.0,0.0504,0.0,8.122335423845348e-15,0.0,0.0,0.0,3.402412666146131e-15,0.0,1.0079721741893378e-14,0.0
1.6609999999999279,0.0,0.0,0.0504,0.0,8.13241772704482e-15,0.0,0.0,0.0,3.4044452386841678e-15,0.0,1.0084884657051895e-14,0.0
1.6619999999999278,0.0,0.0,0.0504,0.0,8.14250232924564e-15,0.0,0.0,0.0,3.406343360306618e-15,0.0,1.0082887787681218e-14,0.0
1.6629999999999276,0.0,0.0,0.0504,0.0,8.152583502620183e-15,0.0,0.0,0.0,3.4082145917459505e-15,0.0,1.0079458961404702e-14,0.0
1.6639999999999275,0.0,0.0,0.0504,0.0,8.162661247168449e-15,0.0,0.0,0.0,3.410085823185283e-15,0.0,1.0076030135128186e-14,0.0
1.6649999999999274,0.0,0.0,0.0504,0.0,8.17273556289044e-15,0.0,0.0,0.0,3.411957054624616e-15,0.0,1.007260130885167e-14,0.0
1.6659999999999273,0.0,0.0,0.0504,0.0,8.182806449786153e-15,0.0,0.0,0.0,3.4138282860639485e-15,0.0,1.0069172482575153e-14,0.0
1.6669999999999272,0.0,0.0,0.0504,0.0,8.19287390785559e-15,0.0,0.0,0.0,3.4156995175032812e-15,0.0,1.0065743656298637e-14,0.0
1.667999999999927,0.0,0.0,0.0504,0.0,8.20293793709875e-15,0.0,0.0,0.0,3.417570748942614e-15,0.0,1.0062314830022121e-14,0.0
1.668999999999927,0.0,0.0,0.0504,0.0,8.212998537515634e-15,0.0,0.0,0.0,3.4194419803819466e-15,0.0,1.0058886003745605e-14,0.0
1.6699999999999269,0.0,0.0,0.0504,0.0,8.223061436933865e-15,0.0,0.0,0.0,3.4215821136524523e-15,0.0,1.0069776746527478e-14,0.0
1.6709999999999268,0.0,0.0,0.0504,0.0,8.23313809100869e-15,0.0,0.0,0.0,3.4237760272891924e-15,0.0,1.0083531403121029e-14,0.0
1.6719999999999267,0.0,0.0,0.0504,0.0,8.243228499740107e-15,0.0,0.0,0.0,3.4259699409259325e-15,0.0,1.009728605971458e-14,0.0
1.6729999999999265,0.0,0.0,0.0504,0.0,8.253332663128118e-15,0.0,0.0,0.0,3.4281638545626726e-15,0.0,1.011104071630813e-14,0.0
1.6739999999999264,0.0,0.0,0.0504,0.0,8.263450581172723e-15,0.0,0.0,0.0,3.4303308780162954e-15,0.0,1.0123363415995842e-14,0.0
1.6749999999999263,0.0,0.0,0.0504,0.0,8.273576526046299e-15,0.0,0.0,0.0,3.432363450554332e-15,0.0,1.012852633115436e-14,0.0
1.6759999999999262,0.0,0.0,0.0504,0.0,8.283707633835033e-15,0.0,0.0,0.0,3.4343960230923686e-15,0.0,1.0133689246312877e-14,0.0
1.676999999999926,0.0,0.0,0.0504,0.0,8.293843904538925e-15,0.0,0.0,0.0,3.436428595630405e-15,0.0,1.0138852161471394e-14,0.0
1.677999999999926,0.0,0.0,0.0504,0.0,8.303985338157975e-15,0.0,0.0,0.0,3.4384611681684417e-15,0.0,1.0144015076629912e-14,0.0
1.6789999999999259,0.0,0.0,0.0504,0.0,8.314131934692185e-15,0.0,0.0,0.0,3.4404937407064783e-15,0.0,1.0149177991788429e-14,0.0
1.6799999999999258,0.0,0.0,0.0504,0.0,8.324283694141553e-15,0.0,0.0,0.0,3.442526313244515e-15,0.0,1.0154340906946946e-14,0.0
1.6809999999999257,0.0,0.0,0.0504,0.0,8.33444061650608e-15,0.0,0.0,0.0,3.4445588857825515e-15,0.0,1.0159503822105464e-14,0.0
1.6819999999999256,0.0,0.0,0.0504,0.0,8.344602701785764e-15,0.0,0.0,0.0,3.446591458320588e-15,0.0,1.0164666737263981e-14,0.0
1.6829999999999254,0.0,0.0,0.0504,0.0,8.354769949980607e-15,0.0,0.0,0.0,3.4486240308586247e-15,0.0,1.0169829652422499e-14,0.0
1.6839999999999253,0.0,0.0,0.0504,0.0,8.364942361090608e-15,0.0,0.0,0.0,3.4506566033966613e-15,0.0,1.0174992567581016e-14,0.0
1.6849999999999252,0.0,0.0,0.0504,0.0,8.375119935115769e-15,0.0,0.0,0.0,3.452689175934698e-15,0.0,1.0180155482739533e-14,0.0
1.6859999999999251,0.0,0.0,0.0504,0.0,8.3853055359699e-15,0.0,0.0,0.0,3.4548561993883206e-15,0.0,1.0192478182427245e-14,0.0
1.686999999999925,0.0,0.0,0.0504,0.0,8.395504891480623e-15,0.0,0.0,0.0,3.4570232228419433e-15,0.0,1.0204800882114957e-14,0.0
1.687999999999925,0.0,0.0,0.0504,0.0,8.405712273820317e-15,0.0,0.0,0.0,3.45905579537998e-15,0.0,1.0209963797273474e-14,0.0
1.6889999999999248,0.0,0.0,0.0504,0.0,8.41592481907517e-15,0.0,0.0,0.0,3.4610883679180165e-15,0.0,1.0215126712431992e-14,0.0
1.6899999999999247,0.0,0.0,0.0504,0.0,8.426142527245181e-15,0.0,0.0,0.0,3.463120940456053e-15,0.0,1.0220289627590509e-14,0.0
1.6909999999999246,0.0,0.0,0.0504,0.0,8.436365398330352e-15,0.0,0.0,0.0,3.4651535129940897e-15,0.0,1.0225452542749026e-14,0.0
1.6919999999999245,0.0,0.0,0.0504,0.0,8.44659343233068e-15,0.0,0.0,0.0,3.4671860855321263e-15,0.0,1.0230615457907544e-14,0.0
1.6929999999999243,0.0,0.0,0.0504,0.0,8.456826629246166e-15,0.0,0.0,0.0,3.469218658070163e-15,0.0,1.0235778373066061e-14,0.0
1.6939999999999242,0.0,0.0,0.05040000000000001,0.0,8.467064989076811e-15,0.0,0.0,0.0,3.4712512306081995e-15,0.0,1.0240941288224579e-14,0.0
1.6949999999999241,0.0,0.0,0.050400000000000014,0.0,8.477308511822615e-15,0.0,0.0,0.0,3.473283803146236e-15,0.0,1.0246104203383096e-14,0.0
1.695999999999924,0.0,0.0,0.05040000000000002,0.0,8.487557197483578e-15,0.0,0.0,0.0,3.4753163756842726e-15,0.0,1.0251267118541613e-14,0.0
1.696999999999924,0.0,0.0,0.05040000000000003,0.0,8.4978110460597e-15,0.0,0.0,0.0,3.4773489482223092e-15,0.0,1.0256430033700131e-14,0.0
1.6979999999999238,0.0,0.0,0.050400000000000035,0.0,8.508070057550978e-15,0.0,0.0,0.0,3.479381520760346e-15,0.0,1.0261592948858648e-14,0.0
1.6989999999999237,0.0,0.0,0.05040000000000004,0.0,8.518334231957416e-15,0.0,0.0,0.0,3.4814140932983824e-15,0.0,1.0266755864017166e-14,0.0
1.6999999999999236,0.0,0.0,0.05040000000000005,0.0,8.528600705365201e-15,0.0,0.0,0.0,3.4833122149208325e-15,0.0,1.0264758994646489e-14,0.0
1.7009999999999235,0.0,0.0,0.050400000000000056,0.0,8.53886374994671e-15,0.0,0.0,0.0,3.4852372267264e-15,0.0,1.0264194082181651e-14,0.0
1.7019999999999234,0.0,0.0,0.05040000000000006,0.0,8.549134821357188e-15,0.0,0.0,0.0,3.48743114036314e-15,0.0,1.0277948738775202e-14,0.0
1.7029999999999232,0.0,0.0,0.05040000000000007,0.0,8.55941964742426e-15,0.0,0.0,0.0,3.48962505399988e-15,0.0,1.0291703395368753e-14,0.0
1.7039999999999231,0.0,0.0,0.05040000000000008,0.0,8.569718228147925e-15,0.0,0.0,0.0,3.4918189676366203e-15,0.0,1.0305458051962304e-14,0.0
1.704999999999923,0.0,0.0,0.050400000000000084,0.0,8.580030563528184e-15,0.0,0.0,0.0,3.4940128812733604e-15,0.0,1.0319212708555855e-14,0.0
1.705999999999923,0.0,0.0,0.05040000000000009,0.0,8.590356653565036e-15,0.0,0.0,0.0,3.4962067949101005e-15,0.0,1.0332967365149406e-14,0.0
1.7069999999999228,0.0,0.0,0.0504000000000001,0.0,8.600696498258482e-15,0.0,0.0,0.0,3.4984007085468406e-15,0.0,1.0346722021742956e-14,0.0
1.7079999999999227,0.0,0.0,0.050400000000000104,0.0,8.611050097608522e-15,0.0,0.0,0.0,3.5005946221835807e-15,0.0,1.0360476678336507e-14,0.0
1.7089999999999226,0.0,0.0,0.05040000000000011,0.0,8.621417451615156e-15,0.0,0.0,0.0,3.502788535820321e-15,0.0,1.0374231334930058e-14,0.0
1.7099999999999225,0.0,0.0,0.05040000000000012,0.0,8.631798560278383e-15,0.0,0.0,0.0,3.504982449457061e-15,0.0,1.038798599152361e-14,0.0
1.7109999999999224,0.0,0.0,0.050400000000000125,0.0,8.642193423598202e-15,0.0,0.0,0.0,3.507176363093801e-15,0.0,1.040174064811716e-14,0.0
1.7119999999999223,0.0,0.0,0.05040000000000013,0.0,8.652602041574617e-15,0.0,0.0,0.0,3.509370276730541e-15,0.0,1.0415495304710711e-14,0.0
1.7129999999999221,0.0,0.0,0.05040000000000014,0.0,8.663021550293813e-15,0.0,0.0,0.0,3.5114297394516947e-15,0.0,1.0422090176775068e-14,0.0
1.713999999999922,0.0,0.0,0.050400000000000146,0.0,8.673446221928167e-15,0.0,0.0,0.0,3.5134623119897313e-15,0.0,1.0427253091933585e-14,0.0
1.714999999999922,0.0,0.0,0.05040000000000015,0.0,8.683876056477681e-15,0.0,0.0,0.0,3.515494884527768e-15,0.0,1.0432416007092102e-14,0.0
1.7159999999999218,0.0,0.0,0.05040000000000016,0.0,8.694311053942352e-15,0.0,0.0,0.0,3.5175274570658045e-15,0.0,1.043757892225062e-14,0.0
1.7169999999999217,0.0,0.0,0.05040000000000017,0.0,8.704754078235993e-15,0.0,0.0,0.0,3.5196944805194272e-15,0.0,1.0449901621938332e-14,0.0
1.7179999999999216,0.0,0.0,0.050400000000000174,0.0,8.715210857186228e-15,0.0,0.0,0.0,3.5218883941561673e-15,0.0,1.0463656278531883e-14,0.0
1.7189999999999215,0.0,0.0,0.05040000000000018,0.0,8.725681390793057e-15,0.0,0.0,0.0,3.5240823077929074e-15,0.0,1.0477410935125433e-14,0.0
1.7199999999999214,0.0,0.0,0.05040000000000019,0.0,8.736165679056478e-15,0.0,0.0,0.0,3.5262762214296476e-15,0.0,1.0491165591718984e-14,0.0
1.7209999999999213,0.0,0.0,0.050400000000000195,0.0,8.746663721976494e-15,0.0,0.0,0.0,3.5284701350663877e-15,0.0,1.0504920248312535e-14,0.0
1.7219999999999211,0.0,0.0,0.0504000000000002,0.0,8.757175519553103e-15,0.0,0.0,0.0,3.5306640487031278e-15,0.0,1.0518674904906086e-14,0.0
1.722999999999921,0.0,0.0,0.05040000000000021,0.0,8.767701071786307e-15,0.0,0.0,0.0,3.532857962339868e-15,0.0,1.0532429561499637e-14,0.0
1.723999999999921,0.0,0.0,0.050400000000000215,0.0,8.778240378676103e-15,0.0,0.0,0.0,3.535051875976608e-15,0.0,1.0546184218093188e-14,0.0
1.7249999999999208,0.0,0.0,0.05040000000000022,0.0,8.788790576308681e-15,0.0,0.0,0.0,3.5371113386977616e-15,0.0,1.0552779090157545e-14,0.0
1.7259999999999207,0.0,0.0,0.05040000000000023,0.0,8.799345936856418e-15,0.0,0.0,0.0,3.539143911235798e-15,0.0,1.0557942005316062e-14,0.0
1.7269999999999206,0.0,0.0,0.050400000000000236,0.0,8.809906460319314e-15,0.0,0.0,0.0,3.5411764837738348e-15,0.0,1.056310492047458e-14,0.0
1.7279999999999205,0.0,0.0,0.05040000000000024,0.0,8.820472146697368e-15,0.0,0.0,0.0,3.5432090563118714e-15,0.0,1.0568267835633097e-14,0.0
1.7289999999999204,0.0,0.0,0.05040000000000025,0.0,8.83104299599058e-15,0.0,0.0,0.0,3.545241628849908e-15,0.0,1.0573430750791614e-14,0.0
1.7299999999999203,0.0,0.0,0.05040000000000026,0.0,8.84161900819895e-15,0.0,0.0,0.0,3.5472742013879445e-15,0.0,1.0578593665950132e-14,0.0
1.7309999999999202,0.0,0.0,0.050400000000000264,0.0,8.85220018332248e-15,0.0,0.0,0.0,3.549306773925981e-15,0.0,1.0583756581108649e-14,0.0
1.73199999999992,0.0,0.0,0.05040000000000027,0.0,8.86278938527498e-15,0.0,0.0,0.0,3.551473797379604e-15,0.0,1.059607928079636e-14,0.0
1.73299999999992,0.0,0.0,0.05040000000000028,0.0,8.873392341884072e-15,0.0,0.0,0.0,3.553667711016344e-15,0.0,1.0609833937389912e-14,0.0
1.7339999999999198,0.0,0.0,0.050400000000000285,0.0,8.884009053149759e-15,0.0,0.0,0.0,3.555861624653085e-15,0.0,1.0623588593983463e-14,0.0
1.7349999999999197,0.0,0.0,0.05040000000000029,0.0,8.894639519072039e-15,0.0,0.0,0.0,3.558055538289825e-15,0.0,1.0637343250577014e-14,0.0
1.7359999999999196,0.0,0.0,0.0504000000000003,0.0,8.905283739650914e-15,0.0,0.0,0.0,3.560249451926566e-15,0.0,1.0651097907170564e-14,0.0
1.7369999999999195,0.0,0.0,0.050400000000000306,0.0,8.915941714886381e-15,0.0,0.0,0.0,3.562416475380189e-15,0.0,1.0663420606858276e-14,0.0
1.7379999999999194,0.0,0.0,0.05040000000000031,0.0,8.926607716950819e-15,0.0,0.0,0.0,3.564449047918225e-15,0.0,1.0668583522016794e-14,0.0
1.7389999999999193,0.0,0.0,0.05040000000000032,0.0,8.937278881930415e-15,0.0,0.0,0.0,3.5664816204562614e-15,0.0,1.0673746437175311e-14,0.0
1.7399999999999192,0.0,0.0,0.050400000000000326,0.0,8.94795520982517e-15,0.0,0.0,0.0,3.5685141929942976e-15,0.0,1.0678909352333828e-14,0.0
1.740999999999919,0.0,0.0,0.05040000000000033,0.0,8.958636700635083e-15,0.0,0.0,0.0,3.570546765532334e-15,0.0,1.0684072267492346e-14,0.0
1.741999999999919,0.0,0.0,0.05040000000000034,0.0,8.969323354360155e-15,0.0,0.0,0.0,3.57257933807037e-15,0.0,1.0689235182650863e-14,0.0
1.7429999999999188,0.0,0.0,0.05040000000000035,0.0,8.980015171000385e-15,0.0,0.0,0.0,3.574611910608406e-15,0.0,1.069439809780938e-14,0.0
1.7439999999999187,0.0,0.0,0.050400000000000354,0.0,8.990712150555774e-15,0.0,0.0,0.0,3.576644483146442e-15,0.0,1.0699561012967898e-14,0.0
1.7449999999999186,0.0,0.0,0.05040000000000036,0.0,9.001414293026322e-15,0.0,0.0,0.0,3.5786770556844786e-15,0.0,1.0704723928126415e-14,0.0
1.7459999999999185,0.0,0.0,0.05040000000000037,0.0,9.012121598412027e-15,0.0,0.0,0.0,3.580709628222515e-15,0.0,1.0709886843284933e-14,0.0
1.7469999999999184,0.0,0.0,0.050400000000000375,0.0,9.02283406671289e-15,0.0,0.0,0.0,3.582742200760551e-15,0.0,1.071504975844345e-14,0.0
1.7479999999999183,0.0,0.0,0.05040000000000038,0.0,9.033551697928913e-15,0.0,0.0,0.0,3.584774773298587e-15,0.0,1.0720212673601968e-14,0.0
1.7489999999999182,0.0,0.0,0.05040000000000039,0.0,9.044274492060095e-15,0.0,0.0,0.0,3.586780455653506e-15,0.0,1.0723943631854646e-14,0.0
1.749999999999918,0.0,0.0,0.050400000000000396,0.0,9.054996721278811e-15,0.0,0.0,0.0,3.588651687092839e-15,0.0,1.072051480557813e-14,0.0
1.750999999999918,0.0,0.0,0.0504000000000004,0.0,9.06571552167125e-15,0.0,0.0,0.0,3.590522918532171e-15,0.0,1.0717085979301613e-14,0.0
1.7519999999999178,0.0,0.0,0.05040000000000041,0.0,9.076430893237414e-15,0.0,0.0,0.0,3.592394149971504e-15,0.0,1.0713657153025097e-14,0.0
1.7529999999999177,0.0,0.0,0.05040000000000042,0.0,9.0871428359773e-15,0.0,0.0,0.0,3.594265381410837e-15,0.0,1.0710228326748581e-14,0.0
1.7539999999999176,0.0,0.0,0.050400000000000424,0.0,9.09785134989091e-15,0.0,0.0,0.0,3.596136612850169e-15,0.0,1.0706799500472065e-14,0.0
1.7549999999999175,0.0,0.0,0.05040000000000043,0.0,9.108556434978244e-15,0.0,0.0,0.0,3.598007844289502e-15,0.0,1.0703370674195549e-14,0.0
1.7559999999999174,0.0,0.0,0.05040000000000044,0.0,9.119258091239301e-15,0.0,0.0,0.0,3.599879075728835e-15,0.0,1.0699941847919033e-14,0.0
1.7569999999999173,0.0,0.0,0.050400000000000444,0.0,9.129956318674082e-15,0.0,0.0,0.0,3.601750307168167e-15,0.0,1.0696513021642517e-14,0.0
1.7579999999999172,0.0,0.0,0.05040000000000045,0.0,9.140651117282586e-15,0.0,0.0,0.0,3.6036215386075e-15,0.0,1.0693084195366e-14,0.0
1.758999999999917,0.0,0.0,0.05040000000000046,0.0,9.151342487064813e-15,0.0,0.0,0.0,3.605492770046833e-15,0.0,1.0689655369089484e-14,0.0
1.759999999999917,0.0,0.0,0.050400000000000465,0.0,9.162030428020765e-15,0.0,0.0,0.0,3.6073640014861654e-15,0.0,1.0686226542812968e-14,0.0
1.7609999999999169,0.0,0.0,0.05040000000000047,0.0,9.17271494015044e-15,0.0,0.0,0.0,3.609235232925498e-15,0.0,1.0682797716536452e-14,0.0
1.7619999999999167,0.0,0.0,0.05040000000000048,0.0,9.183398887367649e-15,0.0,0.0,0.0,3.611240915280417e-15,0.0,1.068652867478913e-14,0.0
1.7629999999999166,0.0,0.0,0.050400000000000486,0.0,9.194087997500017e-15,0.0,0.0,0.0,3.613273487818453e-15,0.0,1.0691691589947648e-14,0.0
1.7639999999999165,0.0,0.0,0.05040000000000049,0.0,9.204782270547544e-15,0.0,0.0,0.0,3.615306060356489e-15,0.0,1.0696854505106165e-14,0.0
1.7649999999999164,0.0,0.0,0.0504000000000005,0.0,9.21548170651023e-15,0.0,0.0,0.0,3.6173386328945255e-15,0.0,1.0702017420264683e-14,0.0
1.7659999999999163,0.0,0.0,0.05040000000000051,0.0,9.226186305388074e-15,0.0,0.0,0.0,3.619371205432562e-15,0.0,1.07071803354232e-14,0.0
1.7669999999999162,0.0,0.0,0.050400000000000514,0.0,9.236896067181076e-15,0.0,0.0,0.0,3.621403777970598e-15,0.0,1.0712343250581717e-14,0.0
1.767999999999916,0.0,0.0,0.05040000000000052,0.0,9.247610991889236e-15,0.0,0.0,0.0,3.623436350508634e-15,0.0,1.0717506165740235e-14,0.0
1.768999999999916,0.0,0.0,0.05040000000000053,0.0,9.258331079512555e-15,0.0,0.0,0.0,3.62546892304667e-15,0.0,1.0722669080898752e-14,0.0
1.7699999999999159,0.0,0.0,0.050400000000000535,0.0,9.269056330051034e-15,0.0,0.0,0.0,3.6275014955847065e-15,0.0,1.072783199605727e-14,0.0
1.7709999999999158,0.0,0.0,0.05040000000000054,0.0,9.27978674350467e-15,0.0,0.0,0.0,3.629534068122743e-15,0.0,1.0732994911215787e-14,0.0
1.7719999999999156,0.0,0.0,0.05040000000000055,0.0,9.290522319873466e-15,0.0,0.0,0.0,3.631566640660779e-15,0.0,1.0738157826374304e-14,0.0
1.7729999999999155,0.0,0.0,0.050400000000000555,0.0,9.30126305915742e-15,0.0,0.0,0.0,3.633599213198815e-15,0.0,1.0743320741532822e-14,0.0
1.7739999999999154,0.0,0.0,0.05040000000000056,0.0,9.31200609744272e-15,0.0,0.0,0.0,3.635497334821265e-15,0.0,1.0741323872162145e-14,0.0
1.7749999999999153,0.0,0.0,0.05040000000000057,0.0,9.322745706901744e-15,0.0,0.0,0.0,3.637368566260598e-15,0.0,1.0737895045885629e-14,0.0
1.7759999999999152,0.0,0.0,0.050400000000000576,0.0,9.33348188753449e-15,0.0,0.0,0.0,3.6392397976999305e-15,0.0,1.0734466219609112e-14,0.0
1.776999999999915,0.0,0.0,0.05040000000000058,0.0,9.344217503254773e-15,0.0,0.0,0.0,3.641245480054849e-15,0.0,1.073819717786179e-14,0.0
1.777999999999915,0.0,0.0,0.05040000000000059,0.0,9.354958281890214e-15,0.0,0.0,0.0,3.6432780525928855e-15,0.0,1.0743360093020308e-14,0.0
1.7789999999999149,0.0,0.0,0.0504000000000006,0.0,9.365704223440815e-15,0.0,0.0,0.0,3.645310625130922e-15,0.0,1.0748523008178825e-14,0.0
1.7799999999999148,0.0,0.0,0.050400000000000604,0.0,9.376455327906572e-15,0.0,0.0,0.0,3.647343197668958e-15,0.0,1.0753685923337343e-14,0.0
1.7809999999999147,0.0,0.0,0.05040000000000061,0.0,9.387211595287489e-15,0.0,0.0,0.0,3.649375770206994e-15,0.0,1.075884883849586e-14,0.0
1.7819999999999145,0.0,0.0,0.05040000000000062,0.0,9.397973025583564e-15,0.0,0.0,0.0,3.65140834274503e-15,0.0,1.0764011753654378e-14,0.0
1.7829999999999144,0.0,0.0,0.050400000000000625,0.0,9.408739618794798e-15,0.0,0.0,0.0,3.6534409152830665e-15,0.0,1.0769174668812895e-14,0.0
1.7839999999999143,0.0,0.0,0.05040000000000063,0.0,9.419511374921191e-15,0.0,0.0,0.0,3.655473487821103e-15,0.0,1.0774337583971412e-14,0.0
1.7849999999999142,0.0,0.0,0.05040000000000064,0.0,9.430288293962741e-15,0.0,0.0,0.0,3.657506060359139e-15,0.0,1.077950049912993e-14,0.0
1.785999999999914,0.0,0.0,0.050400000000000646,0.0,9.441067512005638e-15,0.0,0.0,0.0,3.659404181981589e-15,0.0,1.0777503629759253e-14,0.0
1.786999999999914,0.0,0.0,0.05040000000000065,0.0,9.451843301222259e-15,0.0,0.0,0.0,3.6612754134209216e-15,0.0,1.0774074803482737e-14,0.0
1.7879999999999139,0.0,0.0,0.05040000000000066,0.0,9.462615661612603e-15,0.0,0.0,0.0,3.663146644860254e-15,0.0,1.077064597720622e-14,0.0
1.7889999999999138,0.0,0.0,0.050400000000000666,0.0,9.473384593176671e-15,0.0,0.0,0.0,3.665017876299587e-15,0.0,1.0767217150929705e-14,0.0
1.7899999999999137,0.0,0.0,0.05040000000000067,0.0,9.484150095914463e-15,0.0,0.0,0.0,3.66688910773892e-15,0.0,1.0763788324653188e-14,0.0
1.7909999999999136,0.0,0.0,0.05040000000000068,0.0,9.494912169825977e-15,0.0,0.0,0.0,3.668814119544487e-15,0.0,1.076322341218835e-14,0.0
1.7919999999999134,0.0,0.0,0.05040000000000069,0.0,9.505682270566462e-15,0.0,0.0,0.0,3.6710080331812276e-15,0.0,1.0776978068781902e-14,0.0
1.7929999999999133,0.0,0.0,0.050400000000000694,0.0,9.516466125963541e-15,0.0,0.0,0.0,3.673201946817968e-15,0.0,1.0790732725375452e-14,0.0
1.7939999999999132,0.0,0.0,0.0504000000000007,0.0,9.527263736017213e-15,0.0,0.0,0.0,3.6753958604547086e-15,0.0,1.0804487381969003e-14,0.0
1.794999999999913,0.0,0.0,0.05040000000000071,0.0,9.538075100727479e-15,0.0,0.0,0.0,3.677589774091449e-15,0.0,1.0818242038562554e-14,0.0
1.795999999999913,0.0,0.0,0.050400000000000715,0.0,9.548900220094338e-15,0.0,0.0,0.0,3.6797836877281896e-15,0.0,1.0831996695156105e-14,0.0
1.796999999999913,0.0,0.0,0.05040000000000072,0.0,9.559739094117791e-15,0.0,0.0,0.0,3.68197760136493e-15,0.0,1.0845751351749656e-14,0.0
1.7979999999999128,0.0,0.0,0.05040000000000073,0.0,9.570588858884025e-15,0.0,0.0,0.0,3.684037064086084e-15,0.0,1.0852346223814013e-14,0.0
1.7989999999999127,0.0,0.0,0.050400000000000736,0.0,9.581443786565419e-15,0.0,0.0,0.0,3.68606963662412e-15,0.0,1.085750913897253e-14,0.0
1.7999999999999126,0.0,0.0,0.05040000000000074,0.0,9.59230387716197e-15,0.0,0.0,0.0,3.688102209162156e-15,0.0,1.0862672054131048e-14,0.0
1.8009999999999124,0.0,0.0,0.05040000000000075,0.0,9.603169130673681e-15,0.0,0.0,0.0,3.690134781700192e-15,0.0,1.0867834969289565e-14,0.0
1.8019999999999123,0.0,0.0,0.05040000000000076,0.0,9.614039547100551e-15,0.0,0.0,0.0,3.6921673542382285e-15,0.0,1.0872997884448082e-14,0.0
1.8029999999999122,0.0,0.0,0.050400000000000764,0.0,9.624915126442578e-15,0.0,0.0,0.0,3.694199926776265e-15,0.0,1.08781607996066e-14,0.0
1.8039999999999121,0.0,0.0,0.05040000000000077,0.0,9.635795868699763e-15,0.0,0.0,0.0,3.696232499314301e-15,0.0,1.0883323714765117e-14,0.0
1.804999999999912,0.0,0.0,0.05040000000000078,0.0,9.646681773872108e-15,0.0,0.0,0.0,3.698265071852337e-15,0.0,1.0888486629923634e-14,0.0
1.805999999999912,0.0,0.0,0.050400000000000784,0.0,9.657572841959611e-15,0.0,0.0,0.0,3.700324534573491e-15,0.0,1.0895081501987991e-14,0.0
1.8069999999999118,0.0,0.0,0.05040000000000079,0.0,9.668474800789896e-15,0.0,0.0,0.0,3.702518448210231e-15,0.0,1.0908836158581542e-14,0.0
1.8079999999999117,0.0,0.0,0.0504000000000008,0.0,9.679390514276774e-15,0.0,0.0,0.0,3.704712361846972e-15,0.0,1.0922590815175093e-14,0.0
1.8089999999999116,0.0,0.0,0.050400000000000805,0.0,9.690319982420246e-15,0.0,0.0,0.0,3.706906275483712e-15,0.0,1.0936345471768644e-14,0.0
1.8099999999999115,0.0,0.0,0.05040000000000081,0.0,9.7012603413065e-15,0.0,0.0,0.0,3.708965738204866e-15,0.0,1.0942940343833e-14,0.0
1.8109999999999113,0.0,0.0,0.05040000000000082,0.0,9.712205863107912e-15,0.0,0.0,0.0,3.710998310742902e-15,0.0,1.0948103258991518e-14,0.0
1.8119999999999112,0.0,0.0,0.050400000000000826,0.0,9.723156547824484e-15,0.0,0.0,0.0,3.713030883280938e-15,0.0,1.0953266174150035e-14,0.0
1.8129999999999111,0.0,0.0,0.05040000000000083,0.0,9.734112395456213e-15,0.0,0.0,0.0,3.715063455818974e-15,0.0,1.0958429089308553e-14,0.0
1.813999999999911,0.0,0.0,0.05040000000000084,0.0,9.7450734060031e-15,0.0,0.0,0.0,3.7170960283570105e-15,0.0,1.096359200446707e-14,0.0
1.814999999999911,0.0,0.0,0.05040000000000085,0.0,9.756039579465147e-15,0.0,0.0,0.0,3.719128600895047e-15,0.0,1.0968754919625587e-14,0.0
1.8159999999999108,0.0,0.0,0.050400000000000854,0.0,9.767010915842352e-15,0.0,0.0,0.0,3.721161173433083e-15,0.0,1.0973917834784105e-14,0.0
1.8169999999999107,0.0,0.0,0.05040000000000086,0.0,9.777987415134716e-15,0.0,0.0,0.0,3.723193745971119e-15,0.0,1.0979080749942622e-14,0.0
1.8179999999999106,0.0,0.0,0.05040000000000087,0.0,9.788969077342237e-15,0.0,0.0,0.0,3.725226318509155e-15,0.0,1.098424366510114e-14,0.0
1.8189999999999105,0.0,0.0,0.050400000000000875,0.0,9.799955902464917e-15,0.0,0.0,0.0,3.7272588910471915e-15,0.0,1.0989406580259657e-14,0.0
1.8199999999999104,0.0,0.0,0.05040000000000088,0.0,9.810947890502756e-15,0.0,0.0,0.0,3.729291463585228e-15,0.0,1.0994569495418174e-14,0.0
1.8209999999999102,0.0,0.0,0.05040000000000089,0.0,9.821947905369565e-15,0.0,0.0,0.0,3.731458487038851e-15,0.0,1.1006892195105886e-14,0.0
1.8219999999999101,0.0,0.0,0.050400000000000895,0.0,9.832958810979156e-15,0.0,0.0,0.0,3.7335179497600044e-15,0.0,1.1013487067170243e-14,0.0
1.82299999999991,0.0,0.0,0.0504000000000009,0.0,9.843974879503905e-15,0.0,0.0,0.0,3.7355505222980406e-15,0.0,1.101864998232876e-14,0.0
1.82399999999991,0.0,0.0,0.05040000000000091,0.0,9.854996110943814e-15,0.0,0.0,0.0,3.737583094836077e-15,0.0,1.1023812897487277e-14,0.0
1.8249999999999098,0.0,0.0,0.050400000000000916,0.0,9.866022505298881e-15,0.0,0.0,0.0,3.739615667374113e-15,0.0,1.1028975812645795e-14,0.0
