time_s,north_m,east_m,alt_m,vfh_heading_rad,vfh_heading_deg,n_blocked_raw,n_blocked_dilated,blocked_fraction,mission_state,coverage_pct,goal_north_m,goal_east_m,dist_to_goal_m,wp_north_m,wp_east_m,dist_to_wp_m
259.421,2.2000,22.6873,1.7565,-2.64517,-151.56,0,0,0.0000,SCAN,22.11,6.700,26.100,5.648,0.900,21.900,1.520
259.921,1.9438,22.5728,1.7588,-2.57419,-147.49,0,0,0.0000,SCAN,22.18,0.607,9.407,13.233,0.900,21.900,1.242
260.421,1.7351,22.4716,1.7602,-2.52939,-144.92,0,0,0.0000,SCAN,22.22,6.700,26.100,6.149,0.900,21.900,1.012
260.921,1.5572,22.3796,1.7595,-2.48184,-142.20,0,0,0.0000,SCAN,22.23,0.607,9.407,13.007,0.900,21.900,0.814
261.421,1.4041,22.2956,1.7585,-2.45497,-140.66,0,0,0.0000,SCAN,22.24,6.700,26.100,6.521,0.900,21.900,0.641
261.921,1.2827,22.2248,1.7579,-1.61443,-92.50,0,0,0.0000,SCAN,22.25,0.607,9.407,12.835,0.900,21.900,0.502
262.421,1.1994,22.1722,1.7583,0.47997,27.50,0,0,0.0000,SCAN,22.25,6.700,26.100,6.759,0.100,10.100,12.122
262.921,1.1296,22.1099,1.7628,0.56723,32.50,0,0,0.0000,SCAN,22.25,0.407,4.007,18.117,6.100,24.500,5.515
263.421,1.0765,21.9787,1.7647,0.56723,32.50,0,0,0.0000,SCAN,22.29,6.700,26.100,6.972,6.100,24.500,5.621
263.921,1.0758,21.8880,1.7632,0.56723,32.50,0,0,0.0000,SCAN,22.32,0.407,4.007,17.893,4.500,23.900,3.972
264.421,1.1032,21.8582,1.7620,0.65450,37.50,0,0,0.0000,SCAN,22.35,6.700,26.100,7.023,4.500,23.900,3.963
264.921,1.1392,21.8807,1.7608,0.74177,42.50,0,0,0.0000,SCAN,22.37,-0.300,4.900,17.042,3.900,23.900,3.420
265.421,1.1879,21.9280,1.7599,0.65450,37.50,0,0,0.0000,SCAN,22.37,6.700,26.100,6.913,3.900,23.900,3.353
265.921,1.2391,21.9735,1.7593,0.65450,37.50,0,0,0.0000,SCAN,22.37,-1.007,4.007,18.106,3.900,23.900,3.285
266.421,1.3077,22.0279,1.7593,0.74177,42.50,0,0,0.0000,SCAN,22.37,6.700,26.100,6.757,3.900,23.900,3.198
266.921,1.3883,22.0922,1.7593,0.74177,42.50,0,0,0.0000,SCAN,22.37,-1.007,4.007,18.243,3.500,23.900,2.780
267.421,1.5153,22.2003,1.7592,0.74177,42.50,0,0,0.0000,SCAN,22.38,6.700,26.100,6.488,3.500,23.900,2.613
267.921,1.6571,22.3302,1.7582,0.74177,42.50,0,0,0.0000,SCAN,22.38,-1.007,4.007,18.516,3.500,23.900,2.421
268.421,1.8236,22.4898,1.7575,0.65450,37.50,0,0,0.0000,SCAN,22.38,6.700,26.100,6.067,3.500,23.900,2.191
268.921,1.9758,22.6391,1.7594,0.65450,37.50,0,0,0.0000,SCAN,22.38,-1.700,1.900,21.062,3.500,23.900,1.978
269.421,2.1358,22.7897,1.7613,0.39270,22.50,0,0,0.0000,SCAN,22.38,6.700,26.100,5.638,3.500,23.900,1.759
269.921,2.2774,22.9112,1.7610,0.30543,17.50,0,0,0.0000,SCAN,22.38,-1.700,1.900,21.384,6.100,24.500,4.140
270.421,2.4495,23.0427,1.7601,0.30543,17.50,0,0,0.0000,SCAN,22.38,6.700,26.100,5.236,6.100,24.500,3.931
270.921,2.6405,23.1566,1.7597,0.30543,17.50,0,0,0.0000,SCAN,22.38,-1.700,1.900,21.695,6.100,24.500,3.711
271.421,2.8237,23.2379,1.7596,0.30543,17.50,0,0,0.0000,SCAN,22.38,6.700,26.100,4.818,6.100,24.500,3.511
271.921,3.0644,23.3253,1.7596,0.39270,22.50,0,0,0.0000,SCAN,22.38,-1.700,1.900,21.949,6.100,24.500,3.255
272.421,3.2789,23.3997,1.7589,0.39270,22.50,0,0,0.0000,SCAN,22.38,6.700,26.100,4.358,6.100,24.500,3.028
272.921,3.5025,23.4829,1.7579,0.39270,22.50,0,0,0.0000,SCAN,22.38,-1.700,1.900,22.201,6.100,24.500,2.790
273.421,3.7397,23.5767,1.7572,0.39270,22.50,0,0,0.0000,SCAN,22.39,6.700,26.100,3.890,6.100,24.500,2.534
273.921,3.9701,23.6683,1.7565,0.39270,22.50,0,0,0.0000,SCAN,22.40,-1.700,1.900,22.495,6.100,24.500,2.287
274.421,4.1780,23.7507,1.7560,0.39270,22.50,0,0,0.0000,SCAN,22.41,6.500,26.100,3.303,6.100,24.500,2.063
274.921,4.4178,23.8470,1.7555,0.36961,21.18,0,0,0.0000,SCAN,22.42,-1.700,1.900,22.784,6.100,24.500,1.805
275.421,4.6239,23.9309,1.7552,0.36748,21.05,0,0,0.0000,SCAN,22.43,6.700,26.700,3.461,6.100,24.500,1.582
275.921,4.8407,24.0173,1.7547,0.36621,20.98,0,0,0.0000,SCAN,22.44,-1.700,1.900,23.064,6.100,24.500,1.349
276.421,5.0487,24.0966,1.7544,0.36671,21.01,0,0,0.0000,SCAN,22.44,6.700,26.700,3.083,6.100,24.500,1.126
276.921,5.2439,24.1689,1.7539,0.36901,21.14,0,0,0.0000,SCAN,22.44,-1.700,1.900,23.326,6.100,24.500,0.918
277.421,5.4068,24.2290,1.7538,0.48521,27.80,0,0,0.0000,SCAN,22.44,6.700,26.700,2.789,6.100,24.500,0.744
277.921,5.5248,24.2732,1.7539,0.50760,29.08,0,0,0.0000,SCAN,22.44,-1.700,1.900,23.511,6.300,24.700,0.885
278.421,5.6375,24.3191,1.7544,0.53221,30.49,0,0,0.0000,SCAN,22.44,6.700,26.700,2.607,6.300,24.700,0.764
278.921,5.7496,24.3752,1.7544,0.54831,31.42,0,0,0.0000,SCAN,22.44,-1.700,1.900,23.678,6.300,24.700,0.639
279.421,5.8511,24.4351,1.7541,0.63357,36.30,0,0,0.0000,SCAN,22.44,6.700,26.700,2.419,6.300,24.700,0.521
279.921,5.9360,24.4874,1.7540,0.63949,36.64,0,0,0.0000,SCAN,22.45,-1.700,1.900,23.843,6.500,24.900,0.699
280.421,6.0233,24.5425,1.7540,0.69416,39.77,0,0,0.0000,SCAN,22.46,6.700,26.700,2.261,6.500,24.900,0.596
280.921,6.0953,24.5933,1.7540,0.70556,40.43,0,0,0.0000,SCAN,22.46,-1.700,1.900,23.995,6.700,25.100,0.789
281.421,6.1984,24.6771,1.7538,0.73362,42.03,0,0,0.0000,SCAN,22.47,6.700,26.700,2.084,6.700,25.100,0.656
281.921,6.2826,24.7517,1.7536,0.73088,41.88,0,0,0.0000,SCAN,22.49,-1.700,1.900,24.206,6.900,25.300,0.826
282.421,6.3625,24.8247,1.7535,0.72850,41.74,0,0,0.0000,SCAN,22.50,6.700,26.700,1.905,6.900,25.300,0.717
282.921,6.4428,24.8993,1.7534,0.72086,41.30,0,0,0.0000,SCAN,22.50,-1.700,1.900,24.398,6.900,25.300,0.608
283.421,6.5219,24.9732,1.7532,1.29211,74.03,0,0,0.0000,SCAN,22.50,6.700,26.700,1.736,6.900,25.300,0.500
283.921,6.5880,25.0358,1.7544,1.34578,77.11,0,0,0.0000,SCAN,22.50,-1.700,1.900,24.575,6.900,26.300,1.302
284.421,6.6492,25.1155,1.7609,1.59813,91.57,0,0,0.0000,SCAN,22.50,6.700,26.700,1.585,6.900,26.300,1.211
284.922,6.6843,25.2221,1.7628,1.63414,93.63,0,0,0.0000,SCAN,22.51,-1.700,1.900,24.783,6.700,26.700,1.478
285.421,6.7021,25.4075,1.7590,1.65184,94.64,0,0,0.0000,SCAN,22.62,0.607,9.407,17.122,6.700,26.700,1.292
285.921,6.6947,25.6170,1.7570,1.60008,91.68,0,0,0.0000,SCAN,22.67,-1.700,1.900,25.159,6.700,26.700,1.083
286.421,6.6778,25.8267,1.7573,-1.54734,-88.66,0,0,0.0000,SCAN,22.67,0.607,9.407,17.506,6.700,26.700,0.874
286.921,6.6641,26.0015,1.7777,-1.52774,-87.53,0,0,0.0000,SCAN,22.68,-1.700,1.900,25.512,6.700,25.100,0.902
287.421,6.6519,26.0888,1.7755,-1.44268,-82.66,0,0,0.0000,SCAN,22.69,0.607,9.407,17.743,6.700,25.100,0.990
287.921,6.6317,26.0825,1.7774,-1.40216,-80.34,0,0,0.0000,SCAN,22.69,-1.700,1.900,25.578,6.700,25.100,0.985
288.421,6.6101,26.0328,1.7768,-1.42225,-81.49,0,0,0.0000,SCAN,22.69,0.607,9.407,17.676,6.700,25.100,0.937
288.921,6.5980,25.9854,1.8859,-1.42225,-81.49,0,0,0.0000,SCAN,22.69,-1.700,1.900,25.475,6.700,25.100,0.891
289.421,6.5980,25.9653,2.2348,-1.42225,-81.49,0,0,0.0000,SCAN,22.69,0.100,5.100,21.854,6.700,25.100,0.871
289.921,6.6047,25.9762,2.4945,-1.42225,-81.49,0,0,0.0000,SCAN,22.70,6.593,20.193,5.783,6.700,25.100,0.881
290.421,6.6103,25.9906,2.6158,-1.42225,-81.49,0,0,0.0000,SCAN,22.70,-4.300,-0.900,29.020,6.700,25.100,0.895
290.921,6.6116,25.9965,2.7162,-1.42225,-81.49,0,0,0.0000,SCAN,22.70,6.593,20.193,5.804,6.700,25.100,0.901
291.421,6.6065,25.9875,2.7823,-1.42225,-81.49,0,0,0.0000,SCAN,22.70,5.100,5.700,20.343,6.700,25.100,0.892
291.921,6.5953,25.9657,2.8495,-1.42225,-81.49,0,0,0.0000,SCAN,22.70,6.593,20.193,5.773,6.700,25.100,0.872
292.421,6.5886,25.9520,2.8854,-1.42225,-81.49,0,0,0.0000,SCAN,22.70,5.100,5.700,20.307,6.700,25.100,0.859
292.921,6.5847,25.9432,2.9136,-1.43450,-82.19,0,0,0.0000,SCAN,22.70,6.593,20.193,5.750,6.700,25.100,0.851
293.421,6.5838,25.9382,2.8394,-1.40424,-80.46,0,0,0.0000,SCAN,22.70,0.500,23.500,6.554,6.700,25.100,0.846
293.921,6.5838,25.9249,2.7161,-1.37767,-78.93,0,0,0.0000,SCAN,22.70,6.593,20.193,5.732,6.700,25.100,0.833
294.421,6.5822,25.8939,2.6538,-1.37767,-78.93,0,0,0.0000,SCAN,22.70,0.700,9.500,17.417,6.700,25.100,0.803
294.921,6.5776,25.8579,2.7448,-1.25054,-71.65,0,0,0.0000,SCAN,22.70,6.593,20.193,5.665,6.700,25.100,0.768
295.421,6.5730,25.8355,2.7459,-1.26738,-72.62,0,0,0.0000,SCAN,22.70,5.100,5.700,20.189,6.900,24.500,1.375
295.921,6.5786,25.8202,2.7034,-1.28197,-73.45,0,0,0.0000,SCAN,22.70,7.300,21.900,3.986,6.900,24.500,1.359
296.421,6.5992,25.7658,2.7232,-1.22041,-69.92,0,0,0.0000,SCAN,22.71,0.700,9.500,17.302,6.900,24.500,1.301
296.921,6.6267,25.6762,2.7435,-1.21447,-69.58,0,0,0.0000,SCAN,22.72,5.100,5.700,20.034,6.900,24.500,1.208
297.421,6.6470,25.5977,2.7280,-1.36635,-78.29,0,0,0.0000,SCAN,22.78,1.100,6.300,20.079,6.900,24.500,1.126
297.921,6.6683,25.5209,2.7237,-2.13803,-122.50,0,0,0.0000,SCAN,22.83,5.100,5.700,19.883,5.100,23.700,2.403
298.421,6.7011,25.3918,2.7328,-2.31256,-132.50,0,0,0.0000,SCAN,22.83,1.100,6.300,19.896,5.100,23.700,2.329
298.921,6.7048,25.2568,2.7468,-2.57436,-147.50,0,0,0.0000,SCAN,22.86,5.100,5.700,19.623,5.100,23.700,2.236
299.421,6.5871,25.0231,2.7375,-2.43958,-139.78,0,0,0.0000,SCAN,22.86,1.100,6.300,19.511,5.100,23.700,1.991
299.921,6.4428,24.8808,2.7317,-2.44511,-140.09,0,0,0.0000,SCAN,22.91,5.100,5.700,19.228,5.100,23.700,1.788
300.421,6.2659,24.7323,2.7374,-2.52647,-144.76,0,0,0.0000,SCAN,22.91,1.100,6.300,19.143,5.100,23.700,1.557
300.921,6.0956,24.5925,2.7367,-2.52261,-144.54,0,0,0.0000,SCAN,22.91,5.100,5.700,18.919,5.100,23.700,1.337
301.421,5.9049,24.4463,2.7291,-2.66163,-152.50,0,0,0.0000,SCAN,22.92,1.100,6.300,18.772,5.100,23.700,1.098
301.921,5.7413,24.3387,2.7278,-2.66163,-152.50,0,0,0.0000,SCAN,22.92,5.100,5.700,18.650,0.300,21.300,6.232
302.421,5.5690,24.2435,2.7300,-2.66163,-152.50,0,0,0.0000,SCAN,22.94,1.100,6.300,18.492,0.300,21.300,6.035
302.921,5.3724,24.1477,2.7278,-2.66163,-152.50,0,0,0.0000,SCAN,22.95,5.100,5.700,18.450,0.300,21.300,5.817
303.421,5.1702,24.0490,2.7240,-2.66163,-152.50,0,0,0.0000,SCAN,22.95,1.100,6.300,18.210,0.300,21.300,5.592
303.921,4.9708,23.9472,2.7219,-2.66163,-152.50,0,0,0.0000,SCAN,22.95,5.100,5.700,18.248,0.300,21.300,5.369
304.421,4.7846,23.8505,2.7213,-2.57436,-147.50,0,0,0.0000,SCAN,22.95,1.100,6.300,17.933,0.300,21.300,5.159
304.921,4.5848,23.7486,2.7208,-2.57436,-147.50,0,0,0.0000,SCAN,22.96,5.100,5.700,18.056,0.300,21.300,4.935
305.421,4.3921,23.6510,2.7195,-2.57436,-147.50,0,0,0.0000,SCAN,22.96,1.100,6.300,17.661,0.300,21.300,4.719
305.921,4.1666,23.5303,2.7183,-2.66163,-152.50,0,0,0.0000,SCAN,22.96,5.100,5.700,17.855,0.300,21.300,4.464
306.421,3.9898,23.4295,2.7178,-2.57436,-147.50,0,0,0.0000,SCAN,22.96,1.100,6.300,17.372,0.300,21.300,4.260
306.921,3.7554,23.3000,2.7170,-2.57436,-147.50,0,0,0.0000,SCAN,22.96,5.100,5.700,17.651,0.300,21.300,3.992
307.421,3.5764,23.2027,2.7163,-2.57436,-147.50,0,0,0.0000,SCAN,22.98,1.100,6.300,17.083,0.300,21.300,3.789
307.921,3.3561,23.0735,2.7157,-2.48709,-142.50,0,0,0.0000,SCAN,22.99,5.100,5.700,17.461,0.500,21.100,3.472
308.421,3.1694,22.9570,2.7154,-2.48709,-142.50,0,0,0.0000,SCAN,23.00,1.100,6.300,16.785,0.500,21.100,3.252
308.921,2.9865,22.8355,2.7150,-2.48709,-142.50,0,0,0.0000,SCAN,23.00,5.100,5.700,17.265,0.300,20.900,3.311
309.421,2.8366,22.7281,2.7145,-2.48709,-142.50,0,0,0.0000,SCAN,23.02,1.100,6.300,16.520,0.300,20.900,3.127
309.921,2.6844,22.6141,2.7142,-2.48709,-142.50,0,0,0.0000,SCAN,23.03,5.100,5.700,17.086,0.300,20.900,2.937
310.421,2.5011,22.4745,2.7141,-2.61657,-149.92,0,0,0.0000,SCAN,23.08,1.100,6.300,16.235,0.300,20.900,2.706
310.921,2.3187,22.3360,2.7142,-2.65426,-152.08,0,0,0.0000,SCAN,23.11,5.100,5.700,16.867,1.500,21.900,0.928
311.421,2.1663,22.2266,2.7145,-2.48459,-142.36,0,0,0.0000,SCAN,23.14,1.100,6.300,15.962,1.500,21.900,0.742
311.921,2.0401,22.1482,2.7150,-2.46292,-141.11,0,0,0.0000,SCAN,23.19,5.100,5.700,16.730,1.500,21.900,0.594
312.421,1.9090,22.0747,2.7162,-2.22529,-127.50,0,0,0.0000,SCAN,23.23,1.100,6.300,15.795,1.500,21.900,0.445
312.921,1.8085,21.9983,2.7173,-2.22529,-127.50,0,0,0.0000,SCAN,23.27,5.100,5.700,16.627,0.300,20.100,2.425
313.421,1.7223,21.9004,2.7181,-1.70170,-97.50,0,0,0.0000,SCAN,23.29,1.100,6.300,15.613,0.300,20.100,2.294
313.921,1.6137,21.7603,2.7178,-1.70170,-97.50,0,0,0.0000,SCAN,23.31,5.100,5.700,16.434,0.100,10.900,10.965
314.421,1.4971,21.5819,2.7178,-1.61443,-92.50,0,0,0.0000,SCAN,23.36,1.100,6.300,15.287,0.100,10.900,10.773
314.921,1.4141,21.3584,2.7174,-1.70170,-97.50,0,0,0.0000,SCAN,23.39,0.807,12.807,8.573,0.100,10.300,11.136
315.421,1.3909,21.1834,2.7173,-1.70170,-97.50,0,0,0.0000,SCAN,23.42,1.100,6.300,14.886,0.300,13.500,7.760
315.921,1.3853,20.9784,2.7182,-1.70170,-97.50,0,0,0.0000,SCAN,23.43,0.807,12.807,8.192,0.300,13.500,7.557
316.421,1.3786,20.7318,2.7188,-1.70170,-97.50,0,0,0.0000,SCAN,23.43,1.100,6.300,14.435,0.300,13.500,7.312
316.921,1.3654,20.5229,2.7179,-1.78896,-102.50,0,0,0.0000,SCAN,23.44,0.807,12.807,7.736,0.300,13.500,7.103
317.421,1.3475,20.2970,2.7170,-1.70170,-97.50,0,0,0.0000,SCAN,23.45,1.100,6.300,13.999,0.300,13.500,6.877
317.921,1.3268,20.0580,2.7169,-1.70170,-97.50,0,0,0.0000,SCAN,23.45,0.807,12.807,7.270,0.300,13.500,6.638
318.421,1.3048,19.8230,2.7166,-1.70170,-97.50,0,0,0.0000,SCAN,23.46,1.100,6.300,13.525,0.300,13.500,6.402
318.921,1.2835,19.6162,2.7159,-1.70170,-97.50,0,0,0.0000,SCAN,23.47,0.807,12.807,6.826,0.300,13.500,6.195
319.421,1.2578,19.3924,2.7154,-1.70170,-97.50,0,0,0.0000,SCAN,23.47,1.100,6.300,13.093,0.300,13.500,5.970
319.921,1.2295,19.1578,2.7151,-1.70170,-97.50,0,0,0.0000,SCAN,23.48,0.807,12.807,6.365,0.300,13.500,5.734
320.421,1.2055,18.9578,2.7150,-1.70170,-97.50,0,0,0.0000,SCAN,23.49,1.100,6.300,12.658,0.300,13.500,5.532
320.921,1.1772,18.7122,2.7146,-1.70170,-97.50,0,0,0.0000,SCAN,23.50,0.807,12.807,5.917,0.300,13.500,5.286
321.421,1.1493,18.4665,2.7144,-1.70170,-97.50,0,0,0.0000,SCAN,23.50,1.100,6.300,12.167,0.300,13.500,5.039
321.921,1.1195,18.2095,2.7141,-1.70170,-97.50,0,0,0.0000,SCAN,23.50,0.807,12.807,5.411,0.300,13.500,4.780
322.422,1.0934,17.9928,2.7138,-1.78896,-102.50,0,0,0.0000,SCAN,23.51,1.100,6.300,11.693,0.300,13.500,4.562
322.921,1.0685,17.7937,2.7138,-1.78896,-102.50,0,0,0.0000,SCAN,23.51,5.100,5.700,12.748,0.300,13.500,4.362
323.421,1.0309,17.5390,2.7137,-1.78896,-102.50,0,0,0.0000,SCAN,23.53,1.100,6.300,11.239,0.300,13.500,4.105
323.921,0.9903,17.3316,2.7136,-1.78896,-102.50,0,0,0.0000,SCAN,23.53,5.100,5.700,12.336,0.300,13.500,3.893
324.421,0.9441,17.1253,2.7136,-1.78896,-102.50,0,0,0.0000,SCAN,23.54,1.100,6.300,10.826,0.300,13.500,3.682
324.921,0.8895,16.8857,2.7137,-1.70170,-97.50,0,0,0.0000,SCAN,23.55,5.100,5.700,11.952,0.300,13.500,3.437
325.421,0.8497,16.7016,2.7139,-1.70170,-97.50,0,0,0.0000,SCAN,23.55,1.100,6.300,10.405,0.300,13.500,3.248
325.921,0.8163,16.5224,2.7141,-1.70170,-97.50,0,0,0.0000,SCAN,23.56,5.100,5.700,11.639,0.300,13.500,3.066
326.421,0.7863,16.3138,2.7141,-1.70170,-97.50,0,0,0.0000,SCAN,23.57,1.100,6.300,10.019,0.300,13.500,2.856
326.921,0.7636,16.1272,2.7141,-1.70170,-97.50,0,0,0.0000,SCAN,23.57,5.100,5.700,11.293,0.300,13.500,2.668
327.421,0.7340,15.8839,2.7143,-1.78896,-102.50,0,0,0.0000,SCAN,23.58,1.100,6.300,9.591,0.300,13.500,2.423
327.921,0.7060,15.6866,2.7145,-1.78896,-102.50,0,0,0.0000,SCAN,23.58,5.100,5.700,10.910,0.300,13.500,2.224
328.421,0.6618,15.4518,2.7145,-1.75668,-100.65,0,0,0.0000,SCAN,23.59,1.100,6.300,9.162,0.300,13.500,1.985
328.921,0.6141,15.2410,2.7146,-1.75102,-100.33,0,0,0.0000,SCAN,23.60,5.407,3.207,12.953,0.300,13.500,1.769
329.421,0.5676,15.0361,2.7145,-1.74362,-99.90,0,0,0.0000,SCAN,23.60,1.100,6.300,8.752,0.300,13.500,1.559
329.921,0.5304,14.8526,2.7144,-1.73851,-99.61,0,0,0.0000,SCAN,23.60,5.407,3.207,12.625,0.300,13.500,1.372
330.421,0.4874,14.6094,2.7143,-1.73661,-99.50,0,0,0.0000,SCAN,23.61,1.100,6.300,8.332,0.300,13.500,1.125
330.921,0.4631,14.4616,2.7143,-1.73554,-99.44,0,0,0.0000,SCAN,23.61,5.407,3.207,12.293,0.300,13.500,0.975
331.421,0.4336,14.2810,2.7145,-1.73881,-99.63,0,0,0.0000,SCAN,23.62,1.100,6.300,8.009,0.300,13.500,0.792
331.921,0.4106,14.1415,2.7148,-1.74150,-99.78,0,0,0.0000,SCAN,23.62,5.407,3.207,12.022,0.300,13.500,0.651
332.421,0.3914,14.0283,2.7150,-1.61443,-92.50,0,0,0.0000,SCAN,23.62,1.100,6.300,7.761,0.300,13.500,0.536
332.921,0.3735,13.9227,2.7153,-1.61443,-92.50,0,0,0.0000,SCAN,23.63,5.407,3.207,11.839,0.100,9.700,4.232
333.421,0.3608,13.8326,2.7166,-1.61443,-92.50,0,0,0.0000,SCAN,23.63,1.100,6.300,7.569,0.100,9.700,4.141
333.921,0.3510,13.7015,2.7179,-1.61443,-92.50,0,0,0.0000,SCAN,23.63,5.407,3.207,11.649,0.100,7.700,6.007
334.421,0.3407,13.4619,2.7157,-1.61443,-92.50,0,0,0.0000,SCAN,23.64,1.100,6.300,7.202,0.100,7.700,5.767
334.921,0.3299,13.2309,2.7143,-1.61443,-92.50,0,0,0.0000,SCAN,23.64,5.407,3.207,11.236,0.100,7.700,5.536
335.421,0.3178,12.9941,2.7150,-1.61443,-92.50,0,0,0.0000,SCAN,23.66,1.100,6.300,6.740,0.100,7.700,5.299
335.921,0.3070,12.7626,2.7156,-1.61443,-92.50,0,0,0.0000,SCAN,23.68,5.407,3.207,10.831,0.100,8.500,4.268
336.421,0.2986,12.5268,2.7153,-1.61443,-92.50,0,0,0.0000,SCAN,23.69,1.100,6.300,6.278,0.100,8.500,4.032
336.921,0.2924,12.3234,2.7153,-1.61443,-92.50,0,0,0.0000,SCAN,23.70,5.407,3.207,10.453,0.100,8.900,3.429
337.421,0.2854,12.1113,2.7154,-1.61443,-92.50,0,0,0.0000,SCAN,23.72,1.100,6.300,5.868,0.100,8.900,3.217
337.921,0.2769,11.8906,2.7153,-1.61443,-92.50,0,0,0.0000,SCAN,23.75,5.407,3.207,10.086,0.100,9.300,2.597
338.421,0.2682,11.6858,2.7153,-1.65720,-94.95,0,0,0.0000,SCAN,23.76,1.100,6.300,5.450,0.100,9.300,2.392
338.921,0.2580,11.4578,2.7155,-1.66467,-95.38,0,0,0.0000,SCAN,23.80,5.407,3.207,9.726,0.100,9.700,1.765
339.421,0.2450,11.2186,2.7154,-1.73307,-99.30,0,0,0.0000,SCAN,23.83,1.100,6.300,4.992,0.100,9.700,1.526
339.921,0.2256,10.9747,2.7142,-1.76093,-100.89,0,0,0.0000,SCAN,23.85,5.407,3.207,9.337,0.100,10.300,0.686
340.421,0.2066,10.7858,2.7130,-2.09352,-119.95,0,0,0.0000,SCAN,23.96,-0.500,9.500,1.467,0.100,10.300,0.497
340.921,0.1838,10.6132,2.7131,-2.16447,-124.02,0,0,0.0000,SCAN,24.02,1.100,6.300,4.409,-0.500,9.500,1.306
341.421,0.1563,10.5035,2.7166,-2.22904,-127.71,0,0,0.0000,SCAN,24.03,5.407,3.207,8.989,-0.500,9.500,1.199
341.921,0.1022,10.4034,2.7188,-2.21499,-126.91,0,0,0.0000,SCAN,24.04,1.100,6.300,4.223,-0.500,9.500,1.086
342.421,0.0262,10.2985,2.7178,-1.17810,-67.50,0,0,0.0000,SCAN,24.04,5.407,3.207,8.902,-0.500,9.500,0.956
342.921,-0.0739,10.1623,2.7604,-1.00356,-57.50,0,0,0.0000,SCAN,24.09,1.100,6.300,4.037,2.300,5.900,4.879
343.421,-0.1282,10.0666,2.7576,-0.82903,-47.50,0,0,0.0000,SCAN,24.10,5.407,3.207,8.814,2.300,5.900,4.822
343.921,-0.1139,9.9736,2.7500,-0.74176,-42.50,0,0,0.0000,SCAN,24.11,1.100,6.300,3.869,3.100,5.100,5.838
344.421,-0.0156,9.8467,2.7552,-0.82903,-47.50,0,0,0.0000,SCAN,24.26,-1.300,6.100,3.961,3.100,5.100,5.678
344.921,0.1695,9.6168,2.7561,-1.00356,-57.50,0,0,0.0000,SCAN,24.28,-5.100,-0.700,11.585,3.100,5.100,5.384
345.421,0.3304,9.3974,2.7575,-1.00356,-57.50,0,0,0.0000,SCAN,24.29,-1.300,6.100,3.678,3.100,5.100,5.113
345.921,0.4494,9.2328,2.7586,-1.00356,-57.50,0,0,0.0000,SCAN,24.30,-5.100,-0.700,11.378,3.100,5.100,4.910
346.421,0.5928,9.0363,2.7585,-1.09083,-62.50,0,0,0.0000,SCAN,24.31,5.407,3.207,7.560,3.100,5.100,4.667
346.921,0.7110,8.8757,2.7573,-1.09083,-62.50,0,0,0.0000,SCAN,24.32,-5.100,-0.700,11.201,2.500,5.500,3.820
347.421,0.8703,8.6446,2.7554,-1.09083,-62.50,0,0,0.0000,SCAN,24.32,5.407,3.207,7.082,2.500,5.500,3.542
347.921,0.9848,8.4546,2.7541,-1.09083,-62.50,0,0,0.0000,SCAN,24.35,-5.100,-0.700,10.992,2.500,5.500,3.320
348.421,1.0856,8.2744,2.7534,-1.34258,-76.92,0,0,0.0000,SCAN,24.37,5.407,3.207,6.660,2.500,5.500,3.114
348.921,1.1947,8.0719,2.7534,-1.39180,-79.74,0,0,0.0000,SCAN,24.40,-5.100,-0.700,10.797,1.500,6.500,1.601
349.421,1.2918,7.8528,2.7538,-1.17810,-67.50,0,0,0.0000,SCAN,24.44,5.407,3.207,6.206,1.500,6.500,1.369
349.921,1.3502,7.6327,2.7539,-1.09083,-62.50,0,0,0.0000,SCAN,24.47,0.007,8.607,1.659,2.300,5.700,2.153
350.421,1.3964,7.4318,2.7550,-0.91630,-52.50,0,0,0.0000,SCAN,24.62,5.407,3.207,5.825,2.300,5.700,1.953
350.921,1.4846,7.2022,2.7555,-0.91630,-52.50,0,0,0.0000,SCAN,24.67,0.007,8.607,2.039,3.100,4.900,2.812
351.421,1.5849,7.0329,2.7545,-0.91630,-52.50,0,0,0.0000,SCAN,24.81,-5.100,-0.700,10.222,3.100,4.900,2.616
351.922,1.7277,6.8416,2.7532,-0.91630,-52.50,0,0,0.0000,SCAN,24.88,0.007,8.607,2.465,3.100,4.900,2.378
352.421,1.8634,6.6685,2.7529,-0.91630,-52.50,0,0,0.0000,SCAN,24.95,-5.100,-0.700,10.138,3.100,4.900,2.158
352.921,2.0014,6.4857,2.7529,-0.87281,-50.01,0,0,0.0000,SCAN,24.98,5.407,3.007,4.868,3.100,4.900,1.929
353.421,2.1225,6.3208,2.7525,-0.84596,-48.47,0,0,0.0000,SCAN,25.00,-5.100,-0.700,10.073,2.500,5.900,0.565
353.921,2.2496,6.1439,2.7520,-0.74176,-42.50,0,0,0.0000,SCAN,25.01,5.407,2.807,4.594,2.500,5.900,0.350
354.421,2.3577,6.0050,2.7518,-0.74176,-42.50,0,0,0.0000,SCAN,25.04,-5.100,-0.700,10.029,5.500,3.100,4.279
354.921,2.4377,5.9274,2.7528,-0.74176,-42.50,0,0,0.0000,SCAN,25.07,0.007,8.607,3.618,5.500,3.100,4.168
355.421,2.5629,5.8227,2.7537,-0.74176,-42.50,0,0,0.0000,SCAN,25.10,-5.100,-0.700,10.063,5.500,3.100,4.005
