t,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
2.214999999999867,-0.9727377424499379,0.14845610866882583,0.11360732750522502,1.7540211513009039,0.6778723797435225,-1.216813245732802,0.06104973411137692,0.07332810090337477,0.025013982574550786,0.48297574322985115,0.8899121951606991,-1.913544332684635,-0.15655505805807696,89.04560023356493,-35.38832114679107,1.0577184084730546,1.2884777254267863,0.00033989152034478884
2.215999999999867,-0.9726767114840846,0.1485294155318121,0.11363233437372475,1.7545040023075846,0.6787620502168015,-1.218726255781523,0.06101346763857137,0.07328593336689553,0.024999520549756536,0.48271234872438434,0.889413376266309,-1.9124641748060567,-0.1571842290222898,89.04105094340629,-35.386424054564095,1.0587019164264886,1.2899046450070468,0.0003434845007292842
2.216999999999867,-0.972615716943182,0.14860268003388627,0.11365732671480293,1.7549865885729448,0.6796512195017729,-1.2206381805446136,0.06097687980897772,0.07324337833426513,0.024984927492581094,0.4824463188725248,0.8889098495279601,-1.9113738185174207,-0.15781060729397212,89.03650167444765,-35.38452523978802,1.059683259915891,1.2913288335554902,0.0003470774537001626
2.2179999999998667,-0.9725547591484304,0.14867590178772772,0.1136823043974856,1.7554689074630303,0.6805398828925872,-1.222549009828442,0.060939970938241925,0.07320043615613762,0.024970203524133035,0.48217765625152686,0.8884016189839614,-1.910273273155773,-0.15843418781370988,89.03195248495001,-35.38262473071891,1.0606624355591658,1.2927502856063753,0.00035067037291314196
2.2189999999998666,-0.9724938384207128,0.148749080406368,0.11370726729092043,1.7559509563464761,0.6814280356874531,-1.2244587334487562,0.06090274134464925,0.07315710718642049,0.024955348766581027,0.48190636346138066,0.8878886887125235,-1.9091625481444803,-0.15905496560602828,89.02740343323705,-35.38072255567741,1.0616394400227647,1.294168995751779,0.00035426325180626416
2.2199999999998665,-0.972432955080593,0.14882221550319424,0.11373221526437781,1.7564327325945277,0.6823156731886783,-1.2263673412307712,0.0608651913491235,0.07311339178227455,0.024940363343153808,0.4816324431247881,0.8873710628317625,-1.9080416529932056,-0.15967293577935404,89.02285457769399,-35.37881874304809,1.0626142700216743,1.2955849586416417,0.00035785608359716737
2.2209999999998664,-0.9723721094483125,0.1488953066919524,0.11375714818725188,1.7569142335810648,0.6832027907027082,-1.2282748230092535,0.060827321275226255,0.07306929030411394,0.024925247378140197,0.4813558978871389,0.8868487454997039,-1.906910597297883,-0.1602880935260391,89.01830597676637,-35.37691332127882,1.0635869223193974,1.2969981689837977,0.00036144886128061226
2.2219999999998663,-0.9723113018437879,0.14896835358675034,0.11378206592906161,1.757395456682623,0.6840893835401669,-1.2301811686286093,0.060789131449156084,0.07302480311560607,0.024910000996889097,0.4810767304164865,0.8863217409142866,-1.9057693907406932,-0.160900434122346,89.01375768895888,-35.37500631888004,1.0645573937279353,1.298408621544008,0.00036504157762591344
2.222999999999866,-0.9722505325866082,0.14904135580206135,0.11380696835945182,1.7578763992784179,0.6849754470158965,-1.2320863679429692,0.06075062219974778,0.07297993058367157,0.0248946243258095,0.4807949434035244,0.8857900533133664,-1.9046180430900392,-0.16150995292844506,89.0092097728342,-35.373097764424166,1.0655256811077678,1.2998163111459937,0.0003686342251744373
2.223999999999866,-0.9721898019960326,0.1491143129527272,0.11383185534819433,1.758357058750366,0.6858609764489972,-1.2339904108162754,0.06071179385847159,0.07293467307848422,0.024879117492370498,0.4805105395615626,0.8852536869747201,-1.903456564200522,-0.16211664538840154,89.00466228701178,-35.37118768654486,1.06649178136783,1.3012212326714603,0.00037222679623717393
2.224999999999866,-0.9721291103909872,0.14918722465396145,0.1138567267651889,1.7588374324831089,0.6867459671628674,-1.2358932871223676,0.06067264675943248,0.07288903097347098,0.024863480625101287,0.48022352162650384,0.8847126462160495,-1.902284964012916,-0.16272050703015895,89.00011529016666,-35.36927611393643,1.0674556914654896,1.3026233810601298,0.0003758192828922133
2.225999999999866,-0.9720684580900629,0.14926009052135272,0.11388158248046439,1.7593175178640343,0.6876304144852432,-1.2377949867450686,0.06063318123936933,0.07284300464531182,0.02484771385359119,0.47993389235682044,0.8841669353949849,-1.901103252554146,-0.16332153346551956,88.9955688410283,-35.36736307535312,1.0684174084065212,1.3040227513097624,0.00037941167698235555
2.2269999999998658,-0.9720078454115127,0.14933291017086794,0.11390642236417975,1.7597973122833004,0.6885143137482387,-1.2396954995782716,0.06059339763765423,0.07279659447393978,0.02483181730848968,0.479641654533531,0.8836165589090892,-1.8999114399372623,-0.16391972039011327,88.99102299837938,-35.36544859960848,1.069376929245081,1.3054193384761847,0.0003830039701127067
2.2279999999998656,-0.9719472726732488,0.14940568321885558,0.11393124628662514,1.7602768131338564,0.6893976602883858,-1.2415948155260252,0.06055329629629169,0.07274980084254092,0.024815791121506378,0.47934681096017756,0.8830615211958615,-1.898709536361418,-0.16451506358338958,88.98647782105458,-35.36353271557462,1.0703342510836753,1.306813137673303,0.0003865961536483591
2.2289999999998655,-0.9718867401928399,0.14947840928204892,0.11395605411822296,1.7607560178114667,0.6902804494466741,-1.24349292450262,0.06051287755991795,0.07270262413755417,0.0247996354254111,0.4790493644628021,0.8825018267327409,-1.8974975521118445,-0.16510755890855064,88.98193336793952,-35.36161545218169,1.0712893710731353,1.3082041440731365,0.00039018821871189514
2.2299999999998654,-0.9718262482875093,0.1495510879775693,0.11398084572952889,1.7612349237147327,0.6911626765685911,-1.2453898164326747,0.06047214177580018,0.07265506474867142,0.024783350354033853,0.4787493178899242,0.8819374800371106,-1.8962754975598295,-0.16569720231254886,88.97738969796939,-35.35969683841702,1.0722422864125805,1.3095923529058233,0.00039378015618126436
2.2309999999998653,-0.9717657972741314,0.1496237189229294,0.114005620991233,1.761713528245115,0.6920443370041616,-1.247285481251222,0.060431089293835775,0.0726071230688374,0.024766936042264896,0.47844667411251823,0.8813684856663011,-1.895043383162693,-0.1662839898260206,88.97284687012792,-35.35777690332463,1.0731929943493883,1.3109777594596468,0.0003973719566873216
2.231999999999865,-0.9717053874692294,0.14969630173603637,0.11403037977416076,1.7621918288069565,0.6929254261079882,-1.2491799089037945,0.06038972046655161,0.07255879949424965,0.024750392626054742,0.47814143602399073,0.8807948482175946,-1.8938012194637643,-0.16686791756325153,88.96830494344619,-35.35585567600444,1.0741414921791597,1.312360359081044,0.0004009636106116607
2.232999999999865,-0.971645019188973,0.14976883603519534,0.11405512194927414,1.762669822807504,0.693805939239291,-1.2510730893465112,0.060348035649103335,0.07251009442435848,0.024733720242414204,0.47783360654015805,0.8802165723282283,-1.89254901709236,-0.16744898172212325,88.96376397700129,-35.35393318561165,1.0750877772456815,1.3137401471746235,0.00040455510808432965
2.233999999999865,-0.971584692749175,0.14984132143911238,0.11407984738767263,1.7631475076569314,0.6946858717619476,-1.252965012546163,0.06030603519927462,0.0724610082618669,0.024716919029414426,0.4775231885992241,0.8796336626753983,-1.8912867867637604,-0.1680271785840662,88.95922402991536,-35.35200946135607,1.0760318469408894,1.3151171192031732,0.00040814643898167536
2.234999999999865,-0.9715244084652895,0.14991375756689795,0.11410455596059435,1.7636248807683617,0.6955652190445331,-1.254855668480299,0.060263719477476455,0.07241154141273062,0.02469998912618692,0.4772101851617582,0.8790461239762636,-1.8900145392791876,-0.16860250451398975,88.95468516135426,-35.35008453250142,1.0769736987048273,1.3164912706876748,0.00041173759292406804
2.2359999999998648,-0.971464166652409,0.14998614403807004,0.11412924753941707,1.7641019395578892,0.6964439764603598,-1.2567450471373114,0.060221088846746436,0.07236169428615802,0.024682930672923608,0.4768945992106732,0.878453960987949,-1.8887322855257833,-0.16917495596023574,88.95014743052643,-35.34815842836469,1.0779133300256083,1.3178625972073057,0.0004153285592738878
2.2369999999998647,-0.9714039676252612,0.15005848047255751,0.1141539219956593,1.764578681444602,0.6973221393875177,-1.2586331385165233,0.06017814367274804,0.07231146729461001,0.024665743810876856,0.47657643375120323,0.8778571785075499,-1.887440036476586,-0.16974452945449015,88.94561089668171,-35.34623117831544,1.0788507384393708,1.3192310943994527,0.0004189193271332432
2.2379999999998645,-0.9713438116982073,0.15013076649070328,0.1141785792009813,1.7650551038506048,0.698199703208914,-1.2605199326282728,0.060134884323769934,0.0722608608538001,0.02464842868235953,0.4762556918108826,0.8772557813721348,-1.88613780319051,-0.1703112216117359,88.9410756191102,-35.34430281177515,1.0797859215302343,1.3205967579597113,0.0004225098853420149
2.2389999999998644,-0.9712836991852388,0.15020300171326761,0.11420321902718623,1.7655312042010403,0.6990766633123131,-1.262405419494,0.060091311170725255,0.07220987538269427,0.024630985430745038,0.47593237643952374,0.8766497744587501,-1.8848255968123229,-0.1708750291301556,88.93654165714105,-35.342373358216534,1.0807188769302538,1.3219595836418918,0.00042610022247569
2.2399999999998643,-0.9712236303999751,0.15027518576143137,0.11422784134622112,1.7660069799241118,0.699953015090377,-1.2642895891463322,0.06004742458715093,0.07215851130351102,0.024613414200467382,0.4756064907091958,0.8760391626844232,-1.883503428572624,-0.1714359487910757,88.93200907014125,-35.34044284716286,1.0816496023193738,1.3233195672580178,0.0004296903268433843
2.240999999999864,-0.9711636056556604,0.15034731825679923,0.11425244603017795,1.7664824284511058,0.7008287539407048,-1.26617243162917,0.060003224949206964,0.07210676904172124,0.024595715137021208,0.47527803771420357,0.8754239510061659,-1.8821713097878234,-0.1719939774588684,88.92747791751455,-35.338511308187286,1.0825780954253772,1.3246767046783277,0.00043328018648583976
2.241999999999864,-0.971103625265162,0.15041939882140298,0.11427703295129478,1.7669575472164138,0.701703875265873,-1.2680539369977732,0.05995871263567578,0.0720546490260482,0.024577888386961854,0.4749470205710661,0.8748041444209785,-1.8808292518601204,-0.1725491120808582,88.92294825870023,-35.336578770912205,1.0835043540238394,1.326030991831275,0.0004368697891733661
2.242999999999864,-0.9710436895409669,0.15049142707770477,0.11430160198195671,1.7674323336575548,0.7025783744734752,-1.269934095318846,0.0599138880279615,0.07200215168846756,0.024559934097905422,0.47461344241849573,0.8741797479658535,-1.879477266277482,-0.17310134968725727,88.91842015317192,-35.3346452650085,1.0844283759380702,1.3273824247035169,0.00044045912240402575
2.243999999999864,-0.9709837987951793,0.1505634026486003,0.11432615299469702,1.767906785215197,0.7034522469761624,-1.2718128966706237,0.05986875151008929,0.07194927746420723,0.024541852418528826,0.4742773064173773,0.8735507667177785,-1.8781153646136222,-0.17365068739104417,88.91389366043643,-35.332710820194954,1.0853501590390648,1.3287309993399161,0.00044404817340162786
2.2449999999998638,-0.9709239533395183,0.15063532515742215,0.1143506858621982,1.7683808993331809,0.704325488191683,-1.2736903311429575,0.05982330346870467,0.0718960267917474,0.024523643498569857,0.4739386157507472,0.8729172057937407,-1.8767435585279817,-0.17419712238786783,88.90936884003266,-35.33077546623754,1.0862697012454499,1.3300767118435326,0.00044763692911383064
2.2459999999998637,-0.970864153485315,0.150707194227943,0.11437520045729298,1.7688546734585402,0.7051980935429223,-1.2755663888374007,0.059777544293072846,0.07184240011282049,0.024505307488827243,0.4735973736237728,0.8722790703507297,-1.8753618597657065,-0.1747406519559615,88.90484575153033,-35.32883923294872,1.087187000523423,1.33141955837561,0.0004512253762103402
2.2469999999998636,-0.9708043995435098,0.15077900948437883,0.11439969665296545,1.769328105041525,0.7060700584579431,-1.2774410598672947,0.05973147437507805,0.07178839787241109,0.02448684454116073,0.47325358326373207,0.8716363655857416,-1.873970280157628,-0.1752812734560109,88.90032445452891,-35.326902150186804,1.0881020548866989,1.3327595351555719,0.0004548135010810631
2.2479999999998634,-0.9707446918246503,0.15085077055139234,0.11442417432235212,1.7698011915356233,0.7069413783700255,-1.279314334357854,0.05968509410922289,0.07173402051875595,0.024468254808491137,0.4729072479199931,0.8709890967357824,-1.872568831620242,-0.17581898433106463,88.8958050086564,-35.32496424785526,1.0890148623964475,1.3340966384610027,0.00045840128983432634
2.2489999999998633,-0.970685030638888,0.150922477054096,0.11444863333874289,1.7702739303975832,0.7078120487177068,-1.281186202446252,0.059638403892627645,0.0716792685033439,0.02444953844480043,0.472558370863994,0.8703372690778712,-1.8711575261556896,-0.17635378210640673,88.89128747356813,-35.323025555902056,1.0899254211612346,1.3354308646276367,0.00046198872829509235
2.249999999999863,-0.9706254162959762,0.1509941286180554,0.11447307357558222,1.770746319087435,0.7086820649448216,-1.283056654281707,0.05959140412502967,0.07162414228091585,0.02443069560513179,0.47220695538922264,0.8696808879290444,-1.8697363758517365,-0.17688566438942938,88.88677190894576,-35.321086104318944,1.0908337293369592,1.336762210049346,0.0004655758020032344
2.250999999999863,-0.9705658491052671,0.1510657248692925,0.11449749490647013,1.7712183550685137,0.7095514225005418,-1.2849256800255677,0.05954409520878272,0.07156864230946472,0.024411726445589713,0.47185300481119696,0.8690199586463585,-1.8683053928817528,-0.17741462886953258,88.88225837449592,-35.319145923140816,1.0917397851267883,1.3380906711781153,0.00046916249621185396
2.251999999999863,-0.9705063293757092,0.15113726543428893,0.1145218972051633,1.7716900358074796,0.7104201168394169,-1.2867932698513986,0.0594964775488563,0.0715127690502354,0.024392631123340062,0.4714965224674449,0.8683544866268941,-1.8668645895046947,-0.17794067331797228,88.87774692994924,-35.317205042445025,1.0926435867810946,1.33941624452403,0.0004727487958855861
2.252999999999863,-0.970446857415845,0.1512087499399891,0.1145462803455761,1.772161358774342,0.7112881434214132,-1.2886594139450656,0.05944855155283505,0.07145652296772477,0.02437340979661016,0.4711375117174849,0.8676844773077591,-1.8654139780650838,-0.17846379558774386,88.87323763505908,-35.31526349235072,1.0935451325973866,1.3407389266552512,0.0004763346856990155
2.253999999999863,-0.9703874335338079,0.15128017801380353,0.11457064420178163,1.7726323214424806,0.7121554977119551,-1.2905241025048217,0.059400317630918104,0.07139990452968156,0.024354062624688866,0.47077597594280635,0.8670099361660925,-1.8639535709929882,-0.1789839936134367,88.86873054960044,-35.313321303018114,1.094444420920243,1.3420587141979952,0.0004799201500349998
2.2549999999998627,-0.9703280580373198,0.15135154928361222,0.11459498864801287,1.7731029212886666,0.7130221751819639,-1.2923873257413925,0.05935177619591844,0.07134291420710641,0.024334589767926674,0.47041191854685005,0.8663308687190671,-1.8624833808040033,-0.17950126541110278,88.86422573336876,-35.31137850464789,1.0953414501412413,1.3433756038365094,0.00048350517298315185
2.2559999999998626,-0.9702687312336887,0.1514228633777677,0.11461931355866364,1.7735731557930858,0.7138881713078985,-1.2942490738780617,0.05930292766326229,0.07128555247425176,0.02431499138773579,0.4700453429549892,0.865647280523894,-1.861003420099233,-0.18001560907810407,88.85972324617885,-35.30943512748048,1.0962362186988877,1.344689592313047,0.0004870897383382666
2.2569999999998624,-0.9702094534298059,0.1514941199250984,0.11464361880828973,1.77404302243936,0.7147534815717954,-1.2961093371507566,0.059253772450988486,0.07122781980862186,0.024295267646590218,0.4696762526145099,0.864959177177825,-1.8595137015652705,-0.18052702279296973,88.85522314786368,-35.30749120179537,1.0971287250785442,1.3460006764278374,0.0004906738295988647
2.2579999999998623,-0.9701502249321432,0.15156531855491187,0.11466790427160993,1.774512518714569,0.7156181014613086,-1.2979681058081334,0.05920431097974788,0.07116971669097269,0.024275418708025867,0.4693046509945926,0.8642665643181568,-1.8580142379741802,-0.18103550481525033,88.8507254982733,-35.30554675791048,1.0980189678123538,1.3473088530390591,0.000494257429965652
2.2589999999998622,-0.9700910460467507,0.15163645889699806,0.1146921698235071,1.7749816421092721,0.7164820264697496,-1.299825370111663,0.05915454367280273,0.07111124360531196,0.024255444736640635,0.4689305415862929,0.8635694476222339,-1.8565050421834783,-0.18154105348534896,88.84623035727364,-35.303601826181435,1.0989069454791671,1.348614119062809,0.0004978405223401318
2.259999999999862,-0.9700319170792536,0.15170754058163252,0.11471641533902925,1.775450390117531,0.7173452520961277,-1.3016811203357164,0.05910447095602605,0.07105240103889905,0.024235345898094507,0.4685539279025229,0.8628678328074519,-1.8549861271361154,-0.18204366722437154,88.84173778474542,-35.30165643700093,1.0997926567044636,1.349916471473069,0.0005014230893231605
2.260999999999862,-0.9699728383348505,0.1517785632395797,0.11474064069339056,1.7759187602369304,0.7182077738451896,-1.3035353467676496,0.059054093257901084,0.07099318948224499,0.024215122359109657,0.4681748134780327,0.8621617256312616,-1.8534575058604577,-0.182543344533957,88.83724784058302,-35.299710620798045,1.1006761001602752,1.3512159073016752,0.0005050051132135771
2.261999999999862,-0.9699138101183098,0.15184952650209615,0.11476484576197248,1.7763867499686006,0.7190695872274602,-1.3053880397078896,0.05900341100952066,0.07093360942911241,0.024194774287470546,0.4677932018693918,0.8614511318911712,-1.8519191914702688,-0.1830400839961126,88.83276058469332,-35.29776440803756,1.1015572745651045,1.3525124236382775,0.000508586576006878
2.262999999999862,-0.9698548327339677,0.15192043000093386,0.11478903042032478,1.7768543568172392,0.7199306877592818,-1.3072391894700197,0.058952424644586617,0.07087366137651548,0.024174301852024026,0.46740909665497093,0.8607360574247506,-1.850371197164693,-0.18353388427305295,88.82827607699461,-35.29581782921928,1.102436178683845,1.353806017630305,0.0005121674593938964
2.2639999999998617,-0.9697959064857254,0.1519912733683434,0.11481319454416661,1.7773215782911327,0.7207910709628548,-1.309088786380865,0.05890113459940921,0.0708133458247199,0.024153705222679456,0.4670225014349238,0.8600165081096343,-1.848813536228236,-0.18402474410699865,88.82379437741544,-35.293870914877395,1.1033128113276995,1.355096686482929,0.0005157477447595249
2.2649999999998616,-0.9697370316770466,0.15206205623707725,0.11483733800938757,1.777788411902178,0.7216507323662773,-1.3109368207805765,0.05884954131290657,0.0707526632772429,0.02413298457040879,0.46663341983116896,0.8592924898635246,-1.8472462220307486,-0.18451266232002983,88.81931554589352,-35.29192369557977,1.1041871713540943,1.3563844274590173,0.000519327413181457
2.2659999999998615,-0.9696782086109547,0.15213277824039304,0.11486146069204876,1.7782548551659054,0.7225096675035858,-1.3127832830227188,0.058797645226604064,0.07069161424085313,0.024112140067246702,0.466241855487372,0.858564008644195,-1.8456692680274083,-0.18499763781387818,88.8148396423746,-35.28997620192729,1.1050592576665954,1.3576692378790989,0.0005229064454289937
2.2669999999998613,-0.9696194375900302,0.15220343901205677,0.11488556246838387,1.7787209056014988,0.7233678719147945,-1.3146281634743533,0.0587454467846338,0.07063019922557065,0.0240911718862907,0.4658478120689277,0.8578310704494936,-1.8440826877587029,-0.18547966956975132,88.8103667268113,-35.28802846455317,1.1059290692148211,1.358951115121313,0.0005264848219618752
2.2679999999998612,-0.9695607189164085,0.1522740381863461,0.11490964321480018,1.779186560731818,0.7242253411459358,-1.316471452516124,0.05869294643373401,0.07056841874466693,0.02407008020170123,0.4654512932629424,0.8570936813173461,-1.8424864948504132,-0.18595875664813932,88.80589685916212,-35.28608051412234,1.1067966049943543,1.36023005662137,0.0005300625229291068
2.268999999999861,-0.9695020528917767,0.15234457539805357,0.11493370280787972,1.7796518180834209,0.7250820707491006,-1.3183131405423438,0.05864014462324851,0.07050627331466476,0.024048865188701796,0.46505230277821624,0.856351847325759,-1.8408807030135956,-0.18643489818862433,88.80143009939023,-35.284132381330686,1.107661864046655,1.3615060598725006,0.0005336395281678703
2.269999999999861,-0.9694434398173716,0.15241505028248986,0.11495774112438024,1.7801166751865847,0.7259380562824778,-1.3201532179610787,0.05858704180512613,0.07044376345533825,0.024027527023579087,0.46465084434522624,0.8556055745928232,-1.839265326044566,-0.18690809340966835,88.79696650746239,-35.28218409690447,1.1085248454589653,1.3627791224254113,0.0005372158172024194
2.270999999999861,-0.9693848799939764,0.15248546247548705,0.11498175804123634,1.7805811295753273,0.7267932933103949,-1.3219916751942333,0.058533638433920225,0.07038088968971276,0.024006065883683085,0.46424692171610876,0.8548548692767166,-1.8376403778248824,-0.18737834160844138,88.79250614334786,-35.2802356915996,1.1093855483642223,1.364049241888227,0.00054079136924311
2.271999999999861,-0.9693263737219187,0.15255581161340187,0.11500575343556048,1.7810451787874297,0.7276477774033577,-1.3238285026776362,0.05847993496678806,0.07031765254406491,0.0239844819474272,0.4638405386646422,0.8540997375757078,-1.8360058723213295,-0.18784564216058008,88.78804906701733,-35.27828719620099,1.110243971940961,1.3653164159264473,0.0005443661631852945
2.2729999999998607,-0.9692679213010675,0.15262609733311894,0.11502972718464409,1.7815088203644571,0.7285015041380909,-1.325663690861125,0.058425931863490294,0.07025405254792252,0.023962775394288392,0.46343169898623027,0.853340185728159,-1.8343618235859014,-0.18830999452000624,88.78359533844174,-35.27633864152189,1.111100115413222,1.366580642262889,0.0005479401776083858
2.2739999999998606,-0.9692095230308312,0.15269631927205404,0.11505367916595861,1.7819720518517805,0.7293544690975775,-1.3274972302086319,0.05837162958639048,0.07019009023406456,0.023940946404807286,0.4630204064978851,0.852576220012529,-1.832708245755786,-0.1887713982186957,88.77914501759129,-35.274390058403185,1.1119539780504548,1.3678419186776312,0.0005515133907749601
2.2749999999998605,-0.969151179210154,0.15276647706815735,0.11507760925715656,1.7824348707985986,0.7302066678710994,-1.3293291111982681,0.0583170286004545,0.07012576613852113,0.023918995160588322,0.4626066650382104,0.8518078467473766,-1.8310451530533487,-0.18922985286646804,88.7746981644343,-35.2724414777128,1.112805559167419,1.369100243007961,0.000555085780629744
2.2759999999998604,-0.9690928901375142,0.1528365703599167,0.11510151733607259,1.7828972747579592,0.7310580960542775,-1.3311593243224102,0.058262129373250066,0.07006108080057344,0.02389692184429987,0.4621904784673849,0.8510350722913639,-1.829372559786117,-0.18968535815077758,88.77025483893611,-35.27049293034498,1.113654858124088,1.3703556131483123,0.000558657324798867
2.2769999999998602,-0.9690346561109212,0.15290659878636081,0.11512540328072456,1.7833592612867808,0.7319087492491115,-1.3329878600877842,0.058206932374946174,0.06999603476275373,0.02387472663967437,0.4617718506671459,0.8502579030432585,-1.8276904803467642,-0.19013791383645756,88.76581510105807,-35.26854444721962,1.114501874325547,1.3716080270502102,0.000562228000588905
2.27799999999986,-0.9689764774279129,0.15297656198706258,0.11514926696931459,1.783820827945874,0.7327586230640204,-1.334814709015551,0.05815143807831265,0.06993062857084531,0.023852409731508473,0.4613507855407727,0.8494763454419377,-1.8259989292130943,-0.19058751976554167,88.76137901075631,-35.26659605928162,1.1153466072218936,1.372857482722203,0.0005657977849862052
2.27899999999986,-0.9689183543855533,0.15304645960214228,0.11517310828023015,1.7842819722999634,0.7336077131138822,-1.336639861641392,0.05809564695871957,0.06986486277388243,0.023829971305663163,0.46092728701307084,0.8486904059663906,-1.8242979209480263,-0.191034175856976,88.75694662798095,-35.264647797500274,1.1161890563081343,1.374103978229811,0.0005693666546559096
2.27999999999986,-0.9688602872804296,0.15311629127227083,0.11519692709204513,1.784742691917709,0.7344560150200741,-1.338463308515593,0.05803955949413683,0.06979873792415031,0.023807411549063906,0.46050135903035566,0.8479000911357215,-1.8225874701995795,-0.19147788210642558,88.75251801267473,-35.262699692868495,1.1170292211240798,1.3753475116954497,0.000572934585941436
2.28099999999986,-0.9688022764086498,0.1531860566386731,0.11522072328352082,1.785202984371727,0.7353035244105129,-1.3402850402031312,0.05798317616513361,0.06973225457718511,0.0237847306497008,0.46007300556043634,0.8471054075091534,-1.8208675917008577,-0.19191863858602984,88.74809322477208,-35.26075177640225,1.117867101254242,1.3765880812983695,0.0005765015548636765
2.2819999999998597,-0.96874432206584,0.1532557553431311,0.1152444967336071,1.7856628472386125,0.7361502369196952,-1.3421050472837586,0.057926497454877886,0.06966541329177385,0.023761928796628706,0.45964223059260023,0.8463063616860301,-1.8191383002700348,-0.19235644544413127,88.7436723241981,-35.25880407913988,1.118702696327726,1.3778256852745927,0.0005800675371202409
2.2829999999998596,-0.9686864245471422,0.15332538702798726,0.11526824732144339,1.7861222780989598,0.7369961481887367,-1.3439233203520875,0.05786952384913596,0.0695982146299544,0.023739006179967395,0.45920903813759706,0.8455029603058197,-1.8173996108103398,-0.19279130290507446,88.73925537086743,-35.256856632141385,1.119536006018123,1.3790603219168351,0.0005836325080850125
2.2839999999998595,-0.9686285841472108,0.1533949513361476,0.11529197492635981,1.786581274537385,0.7378412538654133,-1.345739850017676,0.05781225583627198,0.06953065915701545,0.023715962990901698,0.45877343222762346,0.8446952100481177,-1.8156515383100422,-0.19322321126891495,88.73484242468321,-35.25490946648786,1.1203670300434014,1.3802919895744439,0.0005871964428073677
2.2849999999998594,-0.968570801160211,0.15346444791108516,0.1153156794278782,1.7870398341425466,0.7386855496042006,-1.3475546269051126,0.05775469390724746,0.06946274744149648,0.02369279942168166,0.45833541691630736,0.8438831176326492,-1.8138940978424372,-0.19365217091119918,88.73043354553606,-35.252962613280744,1.121195768165796,1.38152068665332,0.00059075931601171
2.2859999999998593,-0.9685130758798156,0.15353387639684304,0.11533936070571316,1.7874979545071672,0.7395290310663144,-1.3493676416541014,0.057696838555620814,0.06939448005518771,0.023669515665622677,0.45789499627869273,0.843066689819273,-1.8121273045658317,-0.1940781822826809,88.72602879330304,-35.25101610364126,1.122022220191699,1.3827464116158499,0.0005943211020968589
2.286999999999859,-0.9684554085992026,0.15360323643803783,0.11536301863977315,1.7879556332280546,0.7403716939197506,-1.3511788849195467,0.0576386902775469,0.06932585757313006,0.02364611191710567,0.4574521744112245,0.8422459334079833,-1.8103511737235303,-0.1945012459090827,88.72162822784655,-35.24906996870967,1.1228463859715436,1.3839691629808246,0.0005978817751356429
2.287999999999859,-0.9683977996110528,0.15367252767986272,0.11538665311016157,1.788412867906124,0.7412135338393253,-1.3529883473716389,0.057580249571776564,0.06925688057361516,0.023622588371577224,0.4570069554317333,0.8414208552389132,-1.8085657206438206,-0.19492136239082203,88.71723190901336,-35.247124239644684,1.123668265399694,1.3851889393233678,0.0006014413088743495
2.288999999999859,-0.9683402492075464,0.15374174976809085,0.11541026399717778,1.7888696561464181,0.7420545465067153,-1.3547960196959383,0.057521516939656174,0.06918754963818526,0.023598945225549745,0.4565593434794207,0.8405914621923377,-1.80677096073996,-0.19533853240274549,88.71283989663355,-35.24517894762278,1.124487858414329,1.386405739274856,0.000604999676732306
2.289999999999859,-0.9682827576803614,0.15381090234907852,0.11543385118131823,1.7893259955581302,0.7428947276104979,-1.3566018925934615,0.05746249288512719,0.06911786535163322,0.023575182676601636,0.45610934271484427,0.8397577611886763,-1.8049669095101613,-0.19575275669385855,88.70845225051947,-35.24323412383758,1.1253051649973234,1.3876195615228393,0.0006085568518015312
2.2909999999998587,-0.9682253253206707,0.1538799850697684,0.11545741454327745,1.7897818837546238,0.7437340728461911,-1.3584059567807647,0.057403177914725725,0.06904782830200251,0.023551300923377434,0.455656957319903,0.8389197591884956,-1.8031535825375795,-0.19616403608705374,88.70406903046474,-35.24128979949914,1.126120185174135,1.3888304048109594,0.0006121128068463093
2.2919999999998586,-0.9681679524191392,0.1539489975776929,0.11548095396394914,1.7902373183534548,0.7445725779162937,-1.3602082029900298,0.0573435725375821,0.06897743908058711,0.023527300165587996,0.4552021914978227,0.8380774631925125,-1.801330995490298,-0.19657237147883627,88.69969029624323,-35.2393460058334,1.1269329190136816,1.3900382679388674,0.0006156675143028972
2.2929999999998585,-0.9681106392659213,0.15401793952097728,0.1155044693244273,1.790692296976393,0.7454102385303258,-1.3620086219691492,0.05728367726542041,0.06890669828193152,0.02350318060401064,0.4547450494731414,0.837230880241597,-1.7994991641213156,-0.19697776383903587,88.69531610760804,-35.23740277408143,1.1277433666282253,1.3912431497621414,0.0006192209462791921
2.2939999999998584,-0.9680533861506586,0.154086810548343,0.11552796050600722,1.791146817249443,0.7462470504048686,-1.36380720448181,0.057223492612558144,0.06883560650383073,0.023478942440489328,0.4542855354916953,0.8363800174167744,-1.7976581042685331,-0.19738021421052265,88.69094652429051,-35.2354601354989,1.1285515281732494,1.3924450491922027,0.0006227730745544339
